trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/total_timesteps,config/num_steps,config/num_updates,config/buffer_size,config/update_epochs,config/update_policy_epochs,config/num_rollouts,config/num_envs,config/gamma,config/policy_lr,config/q_lr,config/policy_lr_end,config/q_lr_end,config/alpha,config/eta,config/beta,config/use_linear_schedule,config/saddle_point_optimization,config/use_kl_loss,config/policy_activation,config/num_hidden_layers,config/hidden_size,config/q_activation,config/q_hidden_size,config/q_num_hidden_layers,config/__trial_index__
14bac97c,20.75,1713288238,,True,195,2024-04-16_19-23-58,0.5337061882019043,97.38757991790771,21600,Nicolass-Air.technicolor.net,127.0.0.1,97.38757991790771,195,"414_trial_index=0,alpha=6,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=4,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0005,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,50,4,1,0.99,0.0005,0.0005,0.0005,5e-06,6,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
1443e126,24.25,1713288291,,True,195,2024-04-16_19-24-51,0.5140430927276611,107.2020742893219,21671,Nicolass-Air.technicolor.net,127.0.0.1,107.2020742893219,195,"415_trial_index=0,alpha=6,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=4,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0005,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,50,4,1,0.99,0.0005,0.0005,0.0005,5e-06,6,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
2ed09a81,21.75,1713288300,,True,195,2024-04-16_19-25-00,0.5240287780761719,100.43331933021545,21682,Nicolass-Air.technicolor.net,127.0.0.1,100.43331933021545,195,"416_trial_index=0,alpha=6,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=4,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0005,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,50,4,1,0.99,0.0005,0.0005,0.0005,5e-06,6,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
3297e886,9.375,1713288283,,True,97,2024-04-16_19-24-43,0.5386018753051758,61.73020935058594,21719,Nicolass-Air.technicolor.net,127.0.0.1,61.73020935058594,97,"417_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,50,8,1,0.99,0.01,0.0005,0.0005,5e-06,10,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
b0ff6b2a,14.0,1713288305,,True,97,2024-04-16_19-25-05,0.5403850078582764,66.84284925460815,21755,Nicolass-Air.technicolor.net,127.0.0.1,66.84284925460815,97,"418_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,50,8,1,0.99,0.01,0.0005,0.0005,5e-06,10,,0.1,True,True,False,Tanh,3,256,Tanh,64,2,0
b620b950,35.625,1713288507,,True,97,2024-04-16_19-28-27,2.407158613204956,254.1119031906128,21780,Nicolass-Air.technicolor.net,127.0.0.1,254.1119031906128,97,"419_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,8,1,0.99,0.01,0.0005,0.0005,5e-06,10,,0.1,True,True,False,Tanh,3,256,Tanh,64,2,0
cb16a72d,65.125,1713288594,,True,97,2024-04-16_19-29-54,4.894500255584717,326.8827908039093,21815,Nicolass-Air.technicolor.net,127.0.0.1,326.8827908039093,97,"420_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,8,1,0.99,0.01,0.0005,0.0005,5e-06,10,,0.1,True,True,False,Tanh,3,256,Tanh,64,2,0
0d746091,12.75,1713288392,,True,97,2024-04-16_19-26-32,1.071624994277954,109.48152184486389,21825,Nicolass-Air.technicolor.net,127.0.0.1,109.48152184486389,97,"421_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,8,1,0.99,0.01,0.0005,0.0005,5e-06,10,,0.1,True,True,False,Tanh,3,256,Tanh,64,2,0
2592bb43,35.75,1713288537,,True,97,2024-04-16_19-28-57,2.3628311157226562,238.49147057533264,21866,Nicolass-Air.technicolor.net,127.0.0.1,238.49147057533264,97,"422_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,8,1,0.99,0.01,0.0005,0.0005,5e-06,10,,0.1,True,True,False,Tanh,3,256,Tanh,64,2,0
d41d505f,14.0,1713288436,,True,97,2024-04-16_19-27-16,1.1262030601501465,123.67996716499329,21881,Nicolass-Air.technicolor.net,127.0.0.1,123.67996716499329,97,"423_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,8,1,0.99,0.01,0.0005,0.0005,5e-06,10,,0.1,True,True,False,Tanh,3,256,Tanh,64,2,0
798d7073,66.5,1713288750,,True,97,2024-04-16_19-32-30,4.260193824768066,423.794145822525,21905,Nicolass-Air.technicolor.net,127.0.0.1,423.794145822525,97,"424_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,8,1,0.99,0.01,0.0025,0.0005,5e-06,10,,0.1,True,True,False,Tanh,3,256,Tanh,64,2,0
27888e03,16.875,1713288496,,True,97,2024-04-16_19-28-16,1.2546911239624023,155.23608136177063,21917,Nicolass-Air.technicolor.net,127.0.0.1,155.23608136177063,97,"425_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,8,1,0.99,0.01,0.0025,0.0005,5e-06,10,,0.1,True,True,False,Tanh,3,256,Tanh,64,2,0
647721b1,21.875,1713288596,,True,97,2024-04-16_19-29-56,1.678013801574707,184.71003580093384,22016,Nicolass-Air.technicolor.net,127.0.0.1,184.71003580093384,97,"426_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0000,q_activation=Tanh,q_hidden_size=64,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,8,1,0.99,0.01,0.0025,5e-06,5e-06,10,,0.1,True,True,False,Tanh,3,256,Tanh,64,2,0
4ae96846,12.875,1713288481,,True,24,2024-04-16_19-28-01,1.5772020816802979,39.04785132408142,22073,Nicolass-Air.technicolor.net,127.0.0.1,39.04785132408142,24,"427_trial_index=0,alpha=6,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=512,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0000,q_activation=Tanh,q_hidden_size=256,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,512,50,10000,50,50,8,1,0.99,0.01,0.0025,5e-06,5e-06,6,,0.1,True,True,False,Tanh,3,256,Tanh,256,2,0
211957a7,-10000.0,1713288464,,True,6,2024-04-16_19-27-44,0.5050258636474609,6.457409620285034,22098,Nicolass-Air.technicolor.net,127.0.0.1,6.457409620285034,6,"428_trial_index=0,alpha=6,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=4,num_steps=512,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0000,q_activation=ReLU,q_hidden_size=256,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,512,50,10000,50,50,4,1,0.99,0.01,0.0025,5e-06,5e-06,6,,5e-06,False,True,False,Tanh,3,256,ReLU,256,2,0
e2fba82c,9.5,1713288534,,True,97,2024-04-16_19-28-54,0.48920702934265137,51.41464281082153,22139,Nicolass-Air.technicolor.net,127.0.0.1,51.41464281082153,97,"429_trial_index=0,alpha=6,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,50,8,1,0.99,0.01,0.0025,0.0005,5e-06,6,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
0d8dac2a,10.0,1713288580,,True,195,2024-04-16_19-29-40,0.8785781860351562,79.01724100112915,22152,Nicolass-Air.technicolor.net,127.0.0.1,79.01724100112915,195,"430_trial_index=0,alpha=6,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=4,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,50,4,1,0.99,0.01,0.0005,0.0005,5e-06,6,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
731ad42d,10.0,1713288600,,True,195,2024-04-16_19-30-00,0.3762938976287842,84.79987597465515,22191,Nicolass-Air.technicolor.net,127.0.0.1,84.79987597465515,195,"431_trial_index=0,alpha=6,beta=0.0003,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=4,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0001,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,50,4,1,0.99,0.01,0.0005,0.0001,5e-06,6,,0.00025,False,True,False,Tanh,3,256,Tanh,64,2,0
e381e423,9.75,1713288614,,True,195,2024-04-16_19-30-14,0.30443882942199707,81.72831153869629,22201,Nicolass-Air.technicolor.net,127.0.0.1,81.72831153869629,195,"432_trial_index=0,alpha=6,beta=0.0003,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=4,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0001,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,50,4,1,0.99,0.01,0.0005,0.0001,5e-06,6,,0.00025,False,True,False,Tanh,3,256,Tanh,64,2,0
770cf70e,9.25,1713288629,,True,195,2024-04-16_19-30-29,0.3361070156097412,77.96223616600037,22247,Nicolass-Air.technicolor.net,127.0.0.1,77.96223616600037,195,"433_trial_index=0,alpha=6,beta=0.0003,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=4,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,50,4,1,0.99,0.01,0.0005,0.0005,5e-06,6,,0.00025,False,True,False,Tanh,3,256,Tanh,64,2,0
5f7f0cea,43.0,1713288672,,True,195,2024-04-16_19-31-12,0.8380341529846191,103.79181408882141,22269,Nicolass-Air.technicolor.net,127.0.0.1,103.79181408882141,195,"434_trial_index=0,alpha=6,beta=0.0003,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=4,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0001,q_activation=ReLU,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,50,4,1,0.99,0.01,0.0005,0.0001,5e-06,6,,0.00025,False,True,False,Tanh,3,256,ReLU,64,2,0
58622578,26.0,1713288700,,True,195,2024-04-16_19-31-40,0.6497619152069092,96.91409111022949,22384,Nicolass-Air.technicolor.net,127.0.0.1,96.91409111022949,195,"435_trial_index=0,alpha=6,beta=0.0003,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=4,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0001,q_activation=ReLU,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,50,4,1,0.99,0.01,0.0005,0.0001,5e-06,6,,0.00025,False,True,False,Tanh,3,256,ReLU,64,2,0
30fc2a21,20.625,1713288780,,True,97,2024-04-16_19-33-00,1.60931396484375,162.74272680282593,22435,Nicolass-Air.technicolor.net,127.0.0.1,162.74272680282593,97,"436_trial_index=0,alpha=6,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=ReLU,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,8,1,0.99,0.01,0.0005,0.0005,5e-06,6,,0.1,True,True,False,Tanh,3,256,ReLU,64,2,0
