trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/eta,config/total_timesteps,config/num_envs,config/tau,config/gamma,config/num_steps,config/num_minibatches,config/alpha,config/update_epochs,config/target_network_frequency,config/beta,config/policy_lr_start,config/q_lr_start,config/use_kl_loss,config/target_network,config/anneal_lr,config/q_histogram,config/saddle_point_optimization,config/parametrized_sampler,config/policy_activation,config/num_hidden_layers,config/hidden_size,config/q_activation,config/q_hidden_size,config/q_num_hidden_layers,config/q_optimizer,config/actor_optimizer,config/eps,config/batch_size,config/minibatch_size,config/num_iterations,config/__trial_index__
28d80e1a,-111.0,1713828627,,True,9,2024-04-23_01-30-27,21.989248991012573,204.93139243125916,87197,Nicolass-iMac.technicolor.net,127.0.0.1,204.93139243125916,9,"121_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=False,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0018,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0051,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,4,50,12,0.00016150719556820483,0.001798406104734965,0.005103028859240335,True,False,False,False,True,False,Tanh,4,512,ReLU,128,2,SGD,Adam,0.0001,0,0,0,0
bfd91faa,-111.0,1713828627,,True,9,2024-04-23_01-30-27,19.498965978622437,197.40147376060486,87201,Nicolass-iMac.technicolor.net,127.0.0.1,197.40147376060486,9,"122_trial_index=1,actor_optimizer=Adam,alpha=4,anneal_lr=False,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0018,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0051,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,4,50,12,0.00016150719556820483,0.001798406104734965,0.005103028859240335,True,False,False,False,True,False,Tanh,4,512,ReLU,128,2,SGD,Adam,0.0001,0,0,0,1
98a3ff85,21.5,1713829421,,True,97,2024-04-23_01-43-41,8.782542943954468,879.3191313743591,87275,Nicolass-iMac.technicolor.net,127.0.0.1,879.3191313743591,97,"123_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=False,batch_size=0,beta=0.0003,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0052,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0003,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,16,4,50,12,0.00028698101316273594,0.005237155200796008,0.0003087860771556233,False,False,False,False,True,False,Tanh,2,512,ReLU,64,2,SGD,Adam,1e-08,0,0,0,0
ecf0a220,36.28571319580078,1713829431,,True,97,2024-04-23_01-43-51,9.313262701034546,874.1440999507904,87291,Nicolass-iMac.technicolor.net,127.0.0.1,874.1440999507904,97,"124_trial_index=1,actor_optimizer=Adam,alpha=4,anneal_lr=False,batch_size=0,beta=0.0003,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0052,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0003,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,16,4,50,12,0.00028698101316273594,0.005237155200796008,0.0003087860771556233,False,False,False,False,True,False,Tanh,2,512,ReLU,64,2,SGD,Adam,1e-08,0,0,0,1
fb08d2da,18.081817626953125,1713828949,,True,25,2024-04-23_01-35-49,14.60733413696289,391.83431792259216,87299,Nicolass-iMac.technicolor.net,127.0.0.1,391.83431792259216,25,"125_trial_index=0,actor_optimizer=Adam,alpha=12,anneal_lr=False,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0046,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0003,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,12,50,6,0.00014887105781068256,0.004559657317847417,0.00032026641530827316,True,False,False,False,True,False,Tanh,2,512,ReLU,128,2,SGD,Adam,1e-08,0,0,0,0
8aa5ec26,32.17741775512695,1713829034,,True,25,2024-04-23_01-37-14,14.798487901687622,402.62328457832336,87372,Nicolass-iMac.technicolor.net,127.0.0.1,402.62328457832336,25,"126_trial_index=1,actor_optimizer=Adam,alpha=12,anneal_lr=False,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0046,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0003,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,12,50,6,0.00014887105781068256,0.004559657317847417,0.00032026641530827316,True,False,False,False,True,False,Tanh,2,512,ReLU,128,2,SGD,Adam,1e-08,0,0,0,1
bbb099f8,-111.0,1713828893,,True,24,2024-04-23_01-34-53,6.178407907485962,259.3658058643341,87385,Nicolass-iMac.technicolor.net,127.0.0.1,259.3658058643341,24,"127_trial_index=0,actor_optimizer=Adam,alpha=2,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=16,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0023,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0015,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,16,2,100,12,0.00010048388424971931,0.0023182077800145175,0.0015464485737272235,False,False,True,False,True,False,Tanh,4,128,ReLU,128,2,SGD,Adam,0.0001,0,0,0,0
c10f51c2,-111.0,1713828763,,True,10,2024-04-23_01-32-43,1.4752109050750732,83.50385284423828,87411,Nicolass-iMac.technicolor.net,127.0.0.1,83.50385284423828,10,"128_trial_index=1,actor_optimizer=Adam,alpha=2,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=16,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0023,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0015,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,16,2,100,12,0.00010048388424971931,0.0023182077800145175,0.0015464485737272235,False,False,True,False,True,False,Tanh,4,128,ReLU,128,2,SGD,Adam,0.0001,0,0,0,1
b0e5d771,15.803149223327637,1713828837,,True,25,2024-04-23_01-33-57,5.374373197555542,130.49285888671875,87565,Nicolass-iMac.technicolor.net,127.0.0.1,130.49285888671875,25,"129_trial_index=0,actor_optimizer=Adam,alpha=12,anneal_lr=True,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0125,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0040,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,4,12,50,12,0.00021188823326595907,0.012490194587145353,0.0039674073203358065,False,False,True,False,True,False,Tanh,4,128,ReLU,128,4,SGD,Adam,0.0001,0,0,0,0
62aaa821,18.381818771362305,1713828909,,True,25,2024-04-23_01-35-09,5.987336874008179,141.4251413345337,89186,Nicolass-iMac.technicolor.net,127.0.0.1,141.4251413345337,25,"130_trial_index=1,actor_optimizer=Adam,alpha=12,anneal_lr=True,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0125,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0040,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,4,12,50,12,0.00021188823326595907,0.012490194587145353,0.0039674073203358065,False,False,True,False,True,False,Tanh,4,128,ReLU,128,4,SGD,Adam,0.0001,0,0,0,1
c8dc162f,13.585034370422363,1713828900,,True,25,2024-04-23_01-35-00,2.5090391635894775,54.538100481033325,89262,Nicolass-iMac.technicolor.net,127.0.0.1,54.538100481033325,25,"131_trial_index=0,actor_optimizer=Adam,alpha=12,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0017,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0016,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,12,10,12,0.00013545979284170637,0.0017034679301655086,0.0015680338484739017,False,False,True,False,True,False,Tanh,4,128,ReLU,64,4,SGD,Adam,1e-08,0,0,0,0
384181ab,19.08490562438965,1713828954,,True,25,2024-04-23_01-35-54,2.2148520946502686,56.334991693496704,89289,Nicolass-iMac.technicolor.net,127.0.0.1,56.334991693496704,25,"132_trial_index=1,actor_optimizer=Adam,alpha=12,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0017,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0016,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,12,10,12,0.00013545979284170637,0.0017034679301655086,0.0015680338484739017,False,False,True,False,True,False,Tanh,4,128,ReLU,64,4,SGD,Adam,1e-08,0,0,0,1
c6ac65c2,16.52032470703125,1713829157,,True,25,2024-04-23_01-39-17,10.60941195487976,255.9249029159546,89292,Nicolass-iMac.technicolor.net,127.0.0.1,255.9249029159546,25,"133_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0011,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0022,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0024,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,4,4,100,6,0.0010934258817052352,0.0021661092824827263,0.0023543686377005464,False,False,True,False,True,False,Tanh,4,128,ReLU,64,4,SGD,Adam,1e-08,0,0,0,0
5e29bf25,40.72916793823242,1713829144,,True,25,2024-04-23_01-39-04,10.267163038253784,238.25738263130188,89311,Nicolass-iMac.technicolor.net,127.0.0.1,238.25738263130188,25,"134_trial_index=1,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0011,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0022,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0024,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,4,4,100,6,0.0010934258817052352,0.0021661092824827263,0.0023543686377005464,False,False,True,False,True,False,Tanh,4,128,ReLU,64,4,SGD,Adam,1e-08,0,0,0,1
316a7d36,24.987804412841797,1713829276,,True,25,2024-04-23_01-41-16,13.829158067703247,357.1617660522461,89319,Nicolass-iMac.technicolor.net,127.0.0.1,357.1617660522461,25,"135_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0023,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0018,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,8,4,100,12,0.00014667865001875965,0.0023040408238131894,0.0017750755404604,False,False,True,False,True,False,Tanh,4,128,Tanh,128,2,SGD,Adam,0.0001,0,0,0,0
08482fc1,28.43661880493164,1713829298,,True,25,2024-04-23_01-41-38,12.176870107650757,338.27092385292053,89348,Nicolass-iMac.technicolor.net,127.0.0.1,338.27092385292053,25,"136_trial_index=1,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0023,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0018,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,8,4,100,12,0.00014667865001875965,0.0023040408238131894,0.0017750755404604,False,False,True,False,True,False,Tanh,4,128,Tanh,128,2,SGD,Adam,0.0001,0,0,0,1
e938d7ad,9.445497512817383,1713829008,,True,25,2024-04-23_01-36-48,1.6817641258239746,40.39848327636719,89365,Nicolass-iMac.technicolor.net,127.0.0.1,40.39848327636719,25,"137_trial_index=0,actor_optimizer=Adam,alpha=12,anneal_lr=True,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0127,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0037,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,8,12,10,12,0.0002335633444742277,0.01266588466536021,0.0037395162167470214,False,False,True,False,True,False,Tanh,4,128,ReLU,64,2,SGD,Adam,1e-08,0,0,0,0
c2d8725b,22.16853904724121,1713829051,,True,25,2024-04-23_01-37-31,1.602437973022461,38.32081079483032,89401,Nicolass-iMac.technicolor.net,127.0.0.1,38.32081079483032,25,"138_trial_index=1,actor_optimizer=Adam,alpha=12,anneal_lr=True,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0127,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0037,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,8,12,10,12,0.0002335633444742277,0.01266588466536021,0.0037395162167470214,False,False,True,False,True,False,Tanh,4,128,ReLU,64,2,SGD,Adam,1e-08,0,0,0,1
116debd3,14.328571319580078,1713829338,,True,25,2024-04-23_01-42-18,11.722380638122559,286.3867938518524,89440,Nicolass-iMac.technicolor.net,127.0.0.1,286.3867938518524,25,"139_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0005,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0023,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0028,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,4,4,100,2,0.000452069604831938,0.002299854206305243,0.0028170314441563885,False,False,True,False,True,False,Tanh,4,128,ReLU,128,4,SGD,Adam,1e-08,0,0,0,0
