trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/total_timesteps,config/num_envs,config/num_steps,config/anneal_lr,config/gamma,config/num_minibatches,config/policy_lr_start,config/q_lr_start,config/alpha,config/eta,config/update_epochs,config/saddle_point_optimization,config/use_kl_loss,config/q_histogram,config/policy_activation,config/num_hidden_layers,config/hidden_size,config/q_activation,config/q_hidden_size,config/q_num_hidden_layers,config/q_optimizer,config/actor_optimizer,config/eps,config/batch_size,config/minibatch_size,config/num_iterations,config/__trial_index__
706af849,2.1741981506347656,1713735146,,True,53,2024-04-21_23-32-26,69.07782673835754,3296.9849960803986,86370,Nicolass-Air.technicolor.net,127.0.0.1,3296.9849960803986,53,"318_trial_index=1,actor_optimizer=Adam,alpha=12,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=16,num_steps=128,policy_activation=ReLU,policy_lr_start=0.0010,q_activation=ReLU,q_hidden_size=256,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,False,0.99,16,0.001,0.0025,12,,50,False,True,False,ReLU,4,512,ReLU,256,2,SGD,Adam,0.0001,0,0,0,1
36f8c582,-68.4749984741211,1713736039,,True,47,2024-04-21_23-47-19,76.09017968177795,4113.507177591324,86474,Nicolass-Air.technicolor.net,127.0.0.1,4113.507177591324,47,"319_trial_index=0,actor_optimizer=SGD,alpha=4,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=128,policy_activation=Tanh,policy_lr_start=0.0010,q_activation=Tanh,q_hidden_size=256,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=8,q_optimizer=SGD,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=100,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,False,0.99,8,0.001,0.0025,4,,100,False,True,False,Tanh,4,64,Tanh,256,8,SGD,SGD,1e-08,0,0,0,0
4267b435,-121.08457946777344,1713735993,,True,47,2024-04-21_23-46-33,131.70462107658386,4011.7553384304047,86555,Nicolass-Air.technicolor.net,127.0.0.1,4011.7553384304047,47,"320_trial_index=1,actor_optimizer=SGD,alpha=4,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=128,policy_activation=Tanh,policy_lr_start=0.0010,q_activation=Tanh,q_hidden_size=256,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=8,q_optimizer=SGD,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=100,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,False,0.99,8,0.001,0.0025,4,,100,False,True,False,Tanh,4,64,Tanh,256,8,SGD,SGD,1e-08,0,0,0,1
5a21b6c8,-11111.0,1713732154,,True,16,2024-04-21_22-42-34,0.2853717803955078,125.37044548988342,86639,Nicolass-Air.technicolor.net,127.0.0.1,125.37044548988342,16,"321_trial_index=0,actor_optimizer=SGD,alpha=8,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=500,policy_activation=Tanh,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=256,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=2,q_optimizer=Adam,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,500,True,0.99,8,0.00025,0.0025,8,,50,False,False,False,Tanh,4,128,ReLU,256,2,Adam,SGD,1e-06,0,0,0,0
76a6412d,-627.7943725585938,1713732647,,True,50,2024-04-21_22-50-47,9.467794179916382,477.01261854171753,86854,Nicolass-Air.technicolor.net,127.0.0.1,477.01261854171753,50,"322_trial_index=1,actor_optimizer=SGD,alpha=8,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=500,policy_activation=Tanh,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=256,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=2,q_optimizer=Adam,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,500,True,0.99,8,0.00025,0.0025,8,,50,False,False,False,Tanh,4,128,ReLU,256,2,Adam,SGD,1e-06,0,0,0,1
576feb2c,-61.132720947265625,1713732844,,True,50,2024-04-21_22-54-04,3.373246908187866,167.71771597862244,87483,Nicolass-Air.technicolor.net,127.0.0.1,167.71771597862244,50,"323_trial_index=0,actor_optimizer=Adam,alpha=12,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=8,num_iterations=0,num_minibatches=4,num_steps=500,policy_activation=ReLU,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=2,q_optimizer=Adam,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,500,True,0.99,4,0.00025,0.001,12,,50,False,True,False,ReLU,8,64,ReLU,64,2,Adam,Adam,1e-06,0,0,0,0
7b8e4ce3,-46.26604080200195,1713733019,,True,49,2024-04-21_22-56-59,3.2272958755493164,166.8574571609497,87724,Nicolass-Air.technicolor.net,127.0.0.1,166.8574571609497,49,"324_trial_index=1,actor_optimizer=Adam,alpha=12,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=8,num_iterations=0,num_minibatches=4,num_steps=500,policy_activation=ReLU,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=2,q_optimizer=Adam,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,500,True,0.99,4,0.00025,0.001,12,,50,False,True,False,ReLU,8,64,ReLU,64,2,Adam,Adam,1e-06,0,0,0,1
1492ea37,-63.24932098388672,1713733709,,True,96,2024-04-21_23-08-29,0.0005559921264648438,843.0530385971069,87752,Nicolass-Air.technicolor.net,127.0.0.1,843.0530385971069,96,"325_trial_index=0,actor_optimizer=RMSprop,alpha=4,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=8,num_iterations=0,num_minibatches=4,num_steps=128,policy_activation=Tanh,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=256,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=2,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,False,0.99,4,0.00025,0.001,4,,50,False,False,False,Tanh,8,128,ReLU,256,2,RMSprop,RMSprop,1e-06,0,0,0,0
f50afb7a,-135.3243865966797,1713733975,,True,103,2024-04-21_23-12-55,9.858656167984009,936.8014893531799,87970,Nicolass-Air.technicolor.net,127.0.0.1,936.8014893531799,103,"326_trial_index=1,actor_optimizer=RMSprop,alpha=4,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=8,num_iterations=0,num_minibatches=4,num_steps=128,policy_activation=Tanh,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=256,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=2,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,False,0.99,4,0.00025,0.001,4,,50,False,False,False,Tanh,8,128,ReLU,256,2,RMSprop,RMSprop,1e-06,0,0,0,1
7df193b9,-115.81382751464844,1713734178,,True,96,2024-04-21_23-16-18,4.5680601596832275,452.4369287490845,88814,Nicolass-Air.technicolor.net,127.0.0.1,452.4369287490845,96,"327_trial_index=0,actor_optimizer=RMSprop,alpha=8,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=4,num_steps=256,policy_activation=Tanh,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=256,q_histogram=False,q_lr_start=0.0003,q_num_hidden_layers=2,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,False,0.99,4,0.00025,0.00025,8,,50,False,False,False,Tanh,2,128,ReLU,256,2,RMSprop,RMSprop,1e-06,0,0,0,0
1af2c51f,-282.8319396972656,1713734481,,True,46,2024-04-21_23-21-21,19.668419122695923,483.51101303100586,89208,Nicolass-Air.technicolor.net,127.0.0.1,483.51101303100586,46,"328_trial_index=1,actor_optimizer=RMSprop,alpha=8,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=4,num_steps=256,policy_activation=Tanh,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=256,q_histogram=False,q_lr_start=0.0003,q_num_hidden_layers=2,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,False,0.99,4,0.00025,0.00025,8,,50,False,False,False,Tanh,2,128,ReLU,256,2,RMSprop,RMSprop,1e-06,0,0,0,1
b4c90065,-11111.0,1713734628,,True,24,2024-04-21_23-23-48,0.36251115798950195,425.1538362503052,89504,Nicolass-Air.technicolor.net,127.0.0.1,425.1538362503052,24,"329_trial_index=0,actor_optimizer=SGD,alpha=4,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=256,policy_activation=Tanh,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0003,q_num_hidden_layers=2,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,False,0.99,4,0.00025,0.00025,4,,50,False,False,False,Tanh,4,512,ReLU,512,2,RMSprop,SGD,1e-08,0,0,0,0
022215cc,-11111.0,1713734908,,True,21,2024-04-21_23-28-28,2.346445083618164,407.09329891204834,89802,Nicolass-Air.technicolor.net,127.0.0.1,407.09329891204834,21,"330_trial_index=1,actor_optimizer=SGD,alpha=4,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=256,policy_activation=Tanh,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0003,q_num_hidden_layers=2,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,False,0.99,4,0.00025,0.00025,4,,50,False,False,False,Tanh,4,512,ReLU,512,2,RMSprop,SGD,1e-08,0,0,0,1
c044ba1a,-29.491947174072266,1713735599,,True,50,2024-04-21_23-39-59,20.062573194503784,953.2346901893616,89951,Nicolass-Air.technicolor.net,127.0.0.1,953.2346901893616,50,"331_trial_index=0,actor_optimizer=Adam,alpha=8,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=8,num_iterations=0,num_minibatches=16,num_steps=500,policy_activation=ReLU,policy_lr_start=0.0010,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0003,q_num_hidden_layers=2,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,500,False,0.99,16,0.001,0.00025,8,,50,False,True,False,ReLU,8,64,ReLU,512,2,RMSprop,Adam,1e-06,0,0,0,0
4401d095,-14.168269157409668,1713735869,,True,46,2024-04-21_23-44-29,16.09753704071045,939.0751028060913,90180,Nicolass-Air.technicolor.net,127.0.0.1,939.0751028060913,46,"332_trial_index=1,actor_optimizer=Adam,alpha=8,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=8,num_iterations=0,num_minibatches=16,num_steps=500,policy_activation=ReLU,policy_lr_start=0.0010,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0003,q_num_hidden_layers=2,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,500,False,0.99,16,0.001,0.00025,8,,50,False,True,False,ReLU,8,64,ReLU,512,2,RMSprop,Adam,1e-06,0,0,0,1
ecaaac7c,-7.269052982330322,1713737140,,True,84,2024-04-22_00-05-40,18.639707803726196,2047.1220870018005,90363,Nicolass-Air.technicolor.net,127.0.0.1,2047.1220870018005,84,"333_trial_index=0,actor_optimizer=RMSprop,alpha=8,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=128,policy_activation=Tanh,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0003,q_num_hidden_layers=2,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,True,0.99,16,0.00025,0.00025,8,,50,False,True,False,Tanh,2,128,ReLU,512,2,RMSprop,RMSprop,0.0001,0,0,0,0
53bd5c17,-92.52912902832031,1713737216,,True,94,2024-04-22_00-06-56,30.841911792755127,2052.3020298480988,90432,Nicolass-Air.technicolor.net,127.0.0.1,2052.3020298480988,94,"334_trial_index=1,actor_optimizer=RMSprop,alpha=8,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=128,policy_activation=Tanh,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0003,q_num_hidden_layers=2,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,True,0.99,16,0.00025,0.00025,8,,50,False,True,False,Tanh,2,128,ReLU,512,2,RMSprop,RMSprop,0.0001,0,0,0,1
0aad92fa,147.43453979492188,1713737547,,True,58,2024-04-22_00-12-27,39.66224789619446,1912.9038739204407,90999,Nicolass-Air.technicolor.net,127.0.0.1,1912.9038739204407,58,"335_trial_index=0,actor_optimizer=RMSprop,alpha=4,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=256,policy_activation=Tanh,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0003,q_num_hidden_layers=2,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,False,0.99,4,0.00025,0.00025,4,,50,False,False,False,Tanh,4,512,ReLU,512,2,RMSprop,RMSprop,1e-08,0,0,0,0
e114e634,-94.08839416503906,1713737742,,True,85,2024-04-22_00-15-42,18.80267596244812,1908.428394794464,91245,Nicolass-Air.technicolor.net,127.0.0.1,1908.428394794464,85,"336_trial_index=1,actor_optimizer=RMSprop,alpha=4,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=256,policy_activation=Tanh,policy_lr_start=0.0003,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0003,q_num_hidden_layers=2,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,False,0.99,4,0.00025,0.00025,4,,50,False,False,False,Tanh,4,512,ReLU,512,2,RMSprop,RMSprop,1e-08,0,0,0,1
d9656f9e,-208.6548614501953,1713739488,,True,96,2024-04-22_00-44-48,39.59961676597595,3619.9610726833344,91330,Nicolass-Air.technicolor.net,127.0.0.1,3619.9610726833344,96,"337_trial_index=0,actor_optimizer=RMSprop,alpha=8,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=8,num_iterations=0,num_minibatches=8,num_steps=256,policy_activation=ReLU,policy_lr_start=0.0010,q_activation=Tanh,q_hidden_size=256,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=300,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,False,0.99,8,0.001,0.001,8,,300,False,False,False,ReLU,8,64,Tanh,256,2,SGD,RMSprop,1e-08,0,0,0,0
3d11a5e7,-167.86900329589844,1713739512,,True,97,2024-04-22_00-45-12,39.36421465873718,3609.874758720398,91393,Nicolass-Air.technicolor.net,127.0.0.1,3609.874758720398,97,"338_trial_index=1,actor_optimizer=RMSprop,alpha=8,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=8,num_iterations=0,num_minibatches=8,num_steps=256,policy_activation=ReLU,policy_lr_start=0.0010,q_activation=Tanh,q_hidden_size=256,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=300,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,False,0.99,8,0.001,0.001,8,,300,False,False,False,ReLU,8,64,Tanh,256,2,SGD,RMSprop,1e-08,0,0,0,1
8b80f348,-55.59234619140625,1713741032,,True,50,2024-04-22_01-10-32,109.86305904388428,5023.1014132499695,91533,Nicolass-Air.technicolor.net,127.0.0.1,5023.1014132499695,50,"339_trial_index=0,actor_optimizer=RMSprop,alpha=8,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=500,policy_activation=ReLU,policy_lr_start=0.0010,q_activation=ReLU,q_hidden_size=256,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=300,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,500,True,0.99,8,0.001,0.001,8,,300,False,True,False,ReLU,4,512,ReLU,256,2,SGD,RMSprop,0.0001,0,0,0,0
27fcde94,-84.60224914550781,1713741096,,True,50,2024-04-22_01-11-36,113.80402112007141,5041.625323057175,91608,Nicolass-Air.technicolor.net,127.0.0.1,5041.625323057175,50,"340_trial_index=1,actor_optimizer=RMSprop,alpha=8,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=500,policy_activation=ReLU,policy_lr_start=0.0010,q_activation=ReLU,q_hidden_size=256,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=300,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,500,True,0.99,8,0.001,0.001,8,,300,False,True,False,ReLU,4,512,ReLU,256,2,SGD,RMSprop,0.0001,0,0,0,1
